id_orden,id_cuenta,id_cliente,sexo_cliente,edad_cliente,fecha_apertura_cuenta,id_distrito,nombre_distrito,region,bank_to,account_to,k_symbol,categoria_orden,monto_orden
35157,3904,4708,M,48,1996-10-05,18,Pisek,south Bohemia,UV,63099199,SIPO,Servicios del Hogar,2075.0
35158,3905,4709,M,20,1997-05-28,54,Brno - mesto,south Moravia,YZ,45596945,SIPO,Servicios del Hogar,7689.0
35159,3906,4710,F,37,1997-07-08,52,Usti nad Orlici,east Bohemia,EF,96055197,UVER,Cuota de Prestamo,5577.0
35160,3907,4712,F,38,1996-04-18,37,Litomerice,north Bohemia,CD,56403291,UVER,Cuota de Prestamo,5577.0
35161,3908,4713,F,80,1997-01-16,13,Rakovnik,central Bohemia,KL,49593687,SIPO,Servicios del Hogar,1630.0
35162,3908,4713,F,80,1997-01-16,13,Rakovnik,central Bohemia,QR,26197701,SIPO,Servicios del Hogar,1008.0
35163,3909,4715,F,22,1993-01-14,1,Hl.m. Praha,Prague,YZ,4480547,SIPO,Servicios del Hogar,8279.0
35164,3909,4715,F,22,1993-01-14,1,Hl.m. Praha,Prague,QR,5039710,SIN_ESPECIFICAR,Sin Especificar,713.0
35165,3909,4715,F,22,1993-01-14,1,Hl.m. Praha,Prague,YZ,73936581,POJISTNE,Pago de Seguros,617.0
35166,3910,4716,F,65,1997-01-19,10,Praha - vychod,central Bohemia,YZ,79231428,SIPO,Servicios del Hogar,2673.0
35167,3911,4717,M,54,1997-12-16,32,Ceska Lipa,north Bohemia,EF,83345818,SIPO,Servicios del Hogar,1946.0
35168,3912,4718,M,66,1994-05-04,2,Benesov,central Bohemia,UV,99253552,SIPO,Servicios del Hogar,1177.0
35169,3912,4718,M,66,1994-05-04,2,Benesov,central Bohemia,KL,95519256,SIPO,Servicios del Hogar,1551.0
35170,3913,4719,M,61,1996-10-04,23,Cheb,west Bohemia,OP,66400325,SIPO,Servicios del Hogar,7333.0
35171,3914,4720,F,52,1995-09-05,33,Decin,north Bohemia,AB,39802485,SIPO,Servicios del Hogar,6118.0
35172,3915,4721,F,42,1993-04-02,65,Znojmo,south Moravia,GH,25808733,SIPO,Servicios del Hogar,9510.0
35173,3916,4722,M,26,1997-09-28,8,Mlada Boleslav,central Bohemia,EF,91283201,UVER,Cuota de Prestamo,2694.0
35174,3916,4722,M,26,1997-09-28,8,Mlada Boleslav,central Bohemia,UV,38921874,SIPO,Servicios del Hogar,10900.0
35175,3916,4722,M,26,1997-09-28,8,Mlada Boleslav,central Bohemia,UV,51592075,SIN_ESPECIFICAR,Sin Especificar,1078.0
35176,3916,4722,M,26,1997-09-28,8,Mlada Boleslav,central Bohemia,AB,23392904,POJISTNE,Pago de Seguros,2570.0
35177,3917,4723,F,57,1996-03-30,1,Hl.m. Praha,Prague,CD,89179288,SIPO,Servicios del Hogar,2362.0
35178,3917,4723,F,57,1996-03-30,1,Hl.m. Praha,Prague,QR,63465010,SIN_ESPECIFICAR,Sin Especificar,2833.0
35179,3917,4723,F,57,1996-03-30,1,Hl.m. Praha,Prague,YZ,75628006,POJISTNE,Pago de Seguros,789.0
35180,3917,4723,F,57,1996-03-30,1,Hl.m. Praha,Prague,OP,9782308,SIN_ESPECIFICAR,Sin Especificar,272.0
35181,3918,4724,F,25,1993-12-09,53,Blansko,south Moravia,ST,11387104,SIPO,Servicios del Hogar,4865.0
35182,3919,4725,M,53,1997-10-18,34,Chomutov,north Bohemia,KL,81950729,SIPO,Servicios del Hogar,3521.0
35183,3922,4730,M,78,1997-10-22,68,Frydek - Mistek,north Moravia,MN,27645427,SIPO,Servicios del Hogar,2953.0
35184,3923,4731,F,25,1993-03-30,52,Usti nad Orlici,east Bohemia,ST,4434031,SIPO,Servicios del Hogar,5037.0
35185,3924,4732,M,80,1996-02-24,70,Karvina,north Moravia,KL,47621411,SIPO,Servicios del Hogar,3093.0
35186,3925,4733,M,43,1995-09-05,1,Hl.m. Praha,Prague,WX,61645322,SIPO,Servicios del Hogar,4256.0
35187,3925,4733,M,43,1995-09-05,1,Hl.m. Praha,Prague,OP,25474483,SIN_ESPECIFICAR,Sin Especificar,2247.0
35188,3926,4734,M,73,1994-09-11,72,Olomouc,north Moravia,IJ,55667674,SIPO,Servicios del Hogar,2232.0
35189,3927,4736,F,55,1993-10-22,56,Breclav,south Moravia,CD,14631736,SIPO,Servicios del Hogar,1926.0
35190,3927,4736,F,55,1993-10-22,56,Breclav,south Moravia,YZ,35319298,SIN_ESPECIFICAR,Sin Especificar,1400.0
35196,3930,4739,F,38,1995-04-25,37,Litomerice,north Bohemia,YZ,79120719,SIPO,Servicios del Hogar,9101.0
35197,3932,4741,F,69,1996-07-25,74,Ostrava - mesto,north Moravia,UV,38860297,SIPO,Servicios del Hogar,1593.0
35198,3933,4742,F,49,1996-02-11,61,Trebic,south Moravia,YZ,1246595,LEASING,Arrendamiento / Leasing,1616.0
35199,3934,4744,M,69,1997-12-23,6,Kutna Hora,central Bohemia,MN,96072834,SIPO,Servicios del Hogar,2396.0
35200,3935,4745,F,50,1993-03-08,23,Cheb,west Bohemia,WX,62539005,LEASING,Arrendamiento / Leasing,1184.0
35201,3935,4745,F,50,1993-03-08,23,Cheb,west Bohemia,MN,30181229,SIPO,Servicios del Hogar,2648.0
35202,3935,4745,F,50,1993-03-08,23,Cheb,west Bohemia,GH,11549193,SIN_ESPECIFICAR,Sin Especificar,5908.0
35203,3935,4745,F,50,1993-03-08,23,Cheb,west Bohemia,YZ,3849626,POJISTNE,Pago de Seguros,652.0
35204,3935,4745,F,50,1993-03-08,23,Cheb,west Bohemia,MN,46342325,SIN_ESPECIFICAR,Sin Especificar,1070.0
35205,3936,4746,F,57,1995-05-04,39,Most,north Bohemia,CD,59733676,SIPO,Servicios del Hogar,1859.0
35206,3936,4746,F,57,1995-05-04,39,Most,north Bohemia,ST,98634075,SIN_ESPECIFICAR,Sin Especificar,127.0
35207,3936,4746,F,57,1995-05-04,39,Most,north Bohemia,AB,8674580,POJISTNE,Pago de Seguros,432.0
35208,3937,4747,F,76,1996-01-10,76,Sumperk,north Moravia,KL,92072844,SIPO,Servicios del Hogar,3385.0
35209,3938,4749,F,50,1993-11-17,57,Hodonin,south Moravia,CD,83267962,SIPO,Servicios del Hogar,3869.0
35210,3939,4750,M,36,1993-07-08,70,Karvina,north Moravia,MN,57331061,SIPO,Servicios del Hogar,5177.0
35211,3941,4752,M,59,1996-12-26,7,Melnik,central Bohemia,MN,7649010,SIPO,Servicios del Hogar,1510.0
35212,3941,4752,M,59,1996-12-26,7,Melnik,central Bohemia,WX,13397574,SIN_ESPECIFICAR,Sin Especificar,599.0
35213,3942,4754,F,59,1996-05-10,27,Plzen - jih,west Bohemia,YZ,11209202,UVER,Cuota de Prestamo,2983.0
35214,3942,4754,F,59,1996-05-10,27,Plzen - jih,west Bohemia,ST,34098577,SIPO,Servicios del Hogar,13428.0
35215,3943,4755,F,44,1996-03-06,71,Novy Jicin,north Moravia,YZ,50228506,SIPO,Servicios del Hogar,1942.0
35216,3944,4756,F,48,1995-10-08,22,Domazlice,west Bohemia,QR,78422194,SIPO,Servicios del Hogar,1165.0
35217,3944,4756,F,48,1995-10-08,22,Domazlice,west Bohemia,EF,65107047,SIN_ESPECIFICAR,Sin Especificar,3338.0
35218,3946,4760,M,63,1996-07-16,70,Karvina,north Moravia,GH,72052663,SIPO,Servicios del Hogar,4832.0
35219,3946,4760,M,63,1996-07-16,70,Karvina,north Moravia,AB,14122963,SIN_ESPECIFICAR,Sin Especificar,4607.0
35220,3947,4762,F,27,1996-01-23,76,Sumperk,north Moravia,CD,13642275,SIPO,Servicios del Hogar,2469.0
35221,3947,4762,F,27,1996-01-23,76,Sumperk,north Moravia,YZ,94871657,SIN_ESPECIFICAR,Sin Especificar,619.0
35222,3948,4763,F,54,1993-11-09,1,Hl.m. Praha,Prague,YZ,3428841,SIPO,Servicios del Hogar,314.0
35223,3948,4763,F,54,1993-11-09,1,Hl.m. Praha,Prague,EF,58645462,SIN_ESPECIFICAR,Sin Especificar,2780.0
35224,3948,4763,F,54,1993-11-09,1,Hl.m. Praha,Prague,YZ,3555155,POJISTNE,Pago de Seguros,1969.0
35225,3948,4763,F,54,1993-11-09,1,Hl.m. Praha,Prague,EF,3710729,SIN_ESPECIFICAR,Sin Especificar,210.0
35226,3950,4765,M,63,1997-09-01,48,Rychnov nad Kneznou,east Bohemia,EF,8577830,SIPO,Servicios del Hogar,6955.0
35227,3950,4765,M,63,1997-09-01,48,Rychnov nad Kneznou,east Bohemia,WX,71886944,LEASING,Arrendamiento / Leasing,1185.0
35228,3951,4766,M,31,1997-06-02,22,Domazlice,west Bohemia,OP,7565194,UVER,Cuota de Prestamo,7284.0
35229,3952,4767,F,80,1996-03-08,26,Plzen - mesto,west Bohemia,GH,72330528,SIPO,Servicios del Hogar,367.0
35230,3952,4767,F,80,1996-03-08,26,Plzen - mesto,west Bohemia,GH,22428715,SIPO,Servicios del Hogar,1138.0
35231,3953,4768,F,38,1997-06-16,1,Hl.m. Praha,Prague,AB,85838764,UVER,Cuota de Prestamo,5298.0
35232,3954,4769,F,75,1993-06-25,22,Domazlice,west Bohemia,MN,77104884,SIPO,Servicios del Hogar,2014.0
35233,3955,4771,F,37,1993-07-14,64,Zlin,south Moravia,EF,9654927,SIPO,Servicios del Hogar,4129.0
35234,3955,4771,F,37,1993-07-14,64,Zlin,south Moravia,GH,24978786,SIN_ESPECIFICAR,Sin Especificar,997.0
35235,3956,4772,F,48,1996-10-28,6,Kutna Hora,central Bohemia,ST,20439923,SIPO,Servicios del Hogar,6035.0
35236,3956,4772,F,48,1996-10-28,6,Kutna Hora,central Bohemia,IJ,23786348,SIN_ESPECIFICAR,Sin Especificar,892.0
35237,3959,4776,M,24,1997-02-15,1,Hl.m. Praha,Prague,AB,40621632,LEASING,Arrendamiento / Leasing,1681.0
35238,3960,4777,F,69,1993-02-06,64,Zlin,south Moravia,CD,74252974,SIPO,Servicios del Hogar,3204.0
35239,3961,4779,M,20,1997-01-24,52,Usti nad Orlici,east Bohemia,AB,38375651,SIPO,Servicios del Hogar,2309.0
35240,3963,4781,F,32,1997-10-27,9,Nymburk,central Bohemia,IJ,27212840,SIPO,Servicios del Hogar,3477.0
35241,3963,4781,F,32,1997-10-27,9,Nymburk,central Bohemia,WX,88884788,SIN_ESPECIFICAR,Sin Especificar,95.0
35242,3963,4781,F,32,1997-10-27,9,Nymburk,central Bohemia,EF,42651188,POJISTNE,Pago de Seguros,70.0
35243,3964,4782,M,32,1997-01-25,25,Klatovy,west Bohemia,UV,49043488,SIPO,Servicios del Hogar,2146.0
35244,3966,4784,F,78,1996-01-09,42,Havlickuv Brod,east Bohemia,IJ,59096312,SIPO,Servicios del Hogar,1754.0
35245,3967,4786,M,60,1996-09-22,54,Brno - mesto,south Moravia,AB,28307140,UVER,Cuota de Prestamo,2350.0
35246,3969,4788,F,18,1993-06-20,39,Most,north Bohemia,QR,24362379,SIPO,Servicios del Hogar,4299.0
35247,3970,4789,F,58,1995-11-28,24,Karlovy Vary,west Bohemia,ST,15046972,SIPO,Servicios del Hogar,8957.0
35248,3971,4790,M,52,1997-03-13,75,Prerov,north Moravia,KL,30010575,SIPO,Servicios del Hogar,9510.0
35249,3971,4790,M,52,1997-03-13,75,Prerov,north Moravia,UV,54464662,SIN_ESPECIFICAR,Sin Especificar,1026.0
35250,3971,4790,M,52,1997-03-13,75,Prerov,north Moravia,WX,30132991,POJISTNE,Pago de Seguros,857.0
35251,3971,4790,M,52,1997-03-13,75,Prerov,north Moravia,MN,55104500,SIN_ESPECIFICAR,Sin Especificar,402.0
35252,3972,4791,M,62,1993-10-11,51,Trutnov,east Bohemia,GH,4039895,SIPO,Servicios del Hogar,7012.0
35253,3972,4791,M,62,1993-10-11,51,Trutnov,east Bohemia,AB,33554858,SIN_ESPECIFICAR,Sin Especificar,2012.0
35254,3973,4792,F,41,1995-11-27,20,Strakonice,south Bohemia,IJ,58564495,SIPO,Servicios del Hogar,6941.0
35255,3974,4793,F,52,1996-03-08,55,Brno - venkov,south Moravia,QR,35360241,SIPO,Servicios del Hogar,4670.0
35256,3975,4794,F,53,1994-10-02,20,Strakonice,south Bohemia,YZ,22444594,SIPO,Servicios del Hogar,2269.0
35257,3976,4795,F,73,1996-04-15,74,Ostrava - mesto,north Moravia,ST,59522145,SIPO,Servicios del Hogar,967.0
35258,3976,4795,F,73,1996-04-15,74,Ostrava - mesto,north Moravia,ST,8696937,SIPO,Servicios del Hogar,1447.0
35259,3977,4796,M,70,1993-09-25,7,Melnik,central Bohemia,ST,51005125,SIPO,Servicios del Hogar,2974.0
35260,3978,4797,F,58,1995-02-18,59,Kromeriz,south Moravia,WX,59417921,SIPO,Servicios del Hogar,3616.0
35261,3978,4797,F,58,1995-02-18,59,Kromeriz,south Moravia,UV,2867442,SIN_ESPECIFICAR,Sin Especificar,692.0
35262,3978,4797,F,58,1995-02-18,59,Kromeriz,south Moravia,QR,18854892,POJISTNE,Pago de Seguros,1997.0
35263,3979,4798,F,36,1996-02-14,37,Litomerice,north Bohemia,WX,51212304,SIPO,Servicios del Hogar,6256.0
35264,3980,4799,F,52,1993-04-03,75,Prerov,north Moravia,ST,74249100,SIPO,Servicios del Hogar,1367.0
35265,3980,4799,F,52,1993-04-03,75,Prerov,north Moravia,QR,32205635,SIN_ESPECIFICAR,Sin Especificar,2264.0
35266,3981,4801,M,20,1995-01-15,23,Cheb,west Bohemia,AB,83879112,SIPO,Servicios del Hogar,1383.0
35267,3981,4801,M,20,1995-01-15,23,Cheb,west Bohemia,EF,20137071,SIN_ESPECIFICAR,Sin Especificar,336.0
35268,3981,4801,M,20,1995-01-15,23,Cheb,west Bohemia,MN,9709912,POJISTNE,Pago de Seguros,545.0
35269,3982,4802,M,27,1993-07-27,26,Plzen - mesto,west Bohemia,OP,15246630,SIPO,Servicios del Hogar,2153.0
35270,3984,4804,F,68,1996-12-14,51,Trutnov,east Bohemia,AB,94890266,SIPO,Servicios del Hogar,1803.0
35271,3985,4805,F,63,1997-07-13,1,Hl.m. Praha,Prague,GH,17921477,SIPO,Servicios del Hogar,2007.0
35272,3986,4806,F,54,1997-06-20,19,Prachatice,south Bohemia,AB,78493797,SIPO,Servicios del Hogar,3960.0
35273,3986,4806,F,54,1997-06-20,19,Prachatice,south Bohemia,WX,87679379,SIN_ESPECIFICAR,Sin Especificar,2649.0
35274,3987,4807,M,50,1997-09-14,25,Klatovy,west Bohemia,WX,32697832,SIPO,Servicios del Hogar,4992.0
35275,3987,4807,M,50,1997-09-14,25,Klatovy,west Bohemia,QR,86586814,LEASING,Arrendamiento / Leasing,1526.0
35276,3989,4809,M,68,1995-03-11,19,Prachatice,south Bohemia,CD,242722,SIPO,Servicios del Hogar,2097.0
35277,3990,4811,F,27,1997-02-04,77,Vsetin,north Moravia,YZ,18163431,SIPO,Servicios del Hogar,10312.0
35278,3991,4812,M,73,1996-12-28,1,Hl.m. Praha,Prague,IJ,95958947,SIPO,Servicios del Hogar,1937.0
35279,3992,4813,M,30,1997-12-16,43,Hradec Kralove,east Bohemia,ST,15884882,SIPO,Servicios del Hogar,6738.0
35280,3993,4814,M,36,1996-01-24,54,Brno - mesto,south Moravia,ST,54010170,SIPO,Servicios del Hogar,7616.0
35281,3995,4817,M,29,1995-08-27,12,Pribram,central Bohemia,KL,10419178,SIPO,Servicios del Hogar,3601.0
35282,3995,4817,M,29,1995-08-27,12,Pribram,central Bohemia,UV,18222165,SIN_ESPECIFICAR,Sin Especificar,415.0
35283,3995,4817,M,29,1995-08-27,12,Pribram,central Bohemia,YZ,70030551,POJISTNE,Pago de Seguros,983.0
35284,3996,4818,M,66,1997-06-22,1,Hl.m. Praha,Prague,YZ,29565316,SIPO,Servicios del Hogar,1511.0
35285,3998,4820,F,29,1996-04-20,2,Benesov,central Bohemia,QR,26202184,SIPO,Servicios del Hogar,2364.0
35286,3998,4820,F,29,1996-04-20,2,Benesov,central Bohemia,KL,25096166,SIN_ESPECIFICAR,Sin Especificar,1519.0
35287,3999,4821,F,59,1993-05-06,35,Jablonec n. Nisou,north Bohemia,IJ,35235697,SIPO,Servicios del Hogar,4806.0
35288,3999,4821,F,59,1993-05-06,35,Jablonec n. Nisou,north Bohemia,AB,48404151,SIN_ESPECIFICAR,Sin Especificar,2332.0
35289,3999,4821,F,59,1993-05-06,35,Jablonec n. Nisou,north Bohemia,KL,77352034,POJISTNE,Pago de Seguros,563.0
35291,4003,4826,F,21,1997-08-22,25,Klatovy,west Bohemia,OP,382733,LEASING,Arrendamiento / Leasing,3816.0
35292,4003,4826,F,21,1997-08-22,25,Klatovy,west Bohemia,YZ,76160329,SIPO,Servicios del Hogar,3786.0
35297,4010,4833,F,27,1996-08-19,30,Sokolov,west Bohemia,ST,6746900,SIPO,Servicios del Hogar,5948.0
35298,4010,4833,F,27,1996-08-19,30,Sokolov,west Bohemia,MN,19982749,LEASING,Arrendamiento / Leasing,1824.0
35303,4013,4836,M,46,1993-10-08,73,Opava,north Moravia,MN,22217119,LEASING,Arrendamiento / Leasing,1003.0
35304,4013,4836,M,46,1993-10-08,73,Opava,north Moravia,EF,83890586,SIPO,Servicios del Hogar,6686.0
35317,4026,4853,M,59,1997-02-06,58,Jihlava,south Moravia,ST,76516663,LEASING,Arrendamiento / Leasing,2620.0
35318,4026,4853,M,59,1997-02-06,58,Jihlava,south Moravia,IJ,95854043,SIPO,Servicios del Hogar,2618.0
35319,4026,4853,M,59,1997-02-06,58,Jihlava,south Moravia,QR,60125994,SIN_ESPECIFICAR,Sin Especificar,9711.0
35334,4033,4861,F,21,1996-11-19,57,Hodonin,south Moravia,MN,70536905,SIPO,Servicios del Hogar,1494.0
35335,4033,4861,F,21,1996-11-19,57,Hodonin,south Moravia,OP,86237394,SIN_ESPECIFICAR,Sin Especificar,2808.0
35336,4033,4861,F,21,1996-11-19,57,Hodonin,south Moravia,OP,46252030,UVER,Cuota de Prestamo,1756.0
35352,4047,4877,M,41,1995-09-29,45,Jicin,east Bohemia,MN,39103245,LEASING,Arrendamiento / Leasing,2988.0
35364,4052,4882,M,20,1997-01-25,36,Liberec,north Bohemia,IJ,25790983,UVER,Cuota de Prestamo,2948.0
35372,4059,4892,M,29,1993-10-08,34,Chomutov,north Bohemia,WX,58010673,UVER,Cuota de Prestamo,5652.0
35381,4066,4901,F,48,1994-05-24,72,Olomouc,north Moravia,YZ,54565942,LEASING,Arrendamiento / Leasing,3225.0
35382,4066,4901,F,48,1994-05-24,72,Olomouc,north Moravia,CD,35107851,SIPO,Servicios del Hogar,6893.0
35383,4066,4901,F,48,1994-05-24,72,Olomouc,north Moravia,WX,20153117,SIN_ESPECIFICAR,Sin Especificar,7246.0
35391,4071,4906,F,22,1996-08-03,64,Zlin,south Moravia,EF,53343808,LEASING,Arrendamiento / Leasing,1078.0
35392,4071,4906,F,22,1996-08-03,64,Zlin,south Moravia,WX,88639789,SIPO,Servicios del Hogar,10272.0
35402,4079,4916,M,59,1993-11-03,52,Usti nad Orlici,east Bohemia,WX,16481298,UVER,Cuota de Prestamo,3312.0
35403,4079,4916,M,59,1993-11-03,52,Usti nad Orlici,east Bohemia,AB,19063937,SIPO,Servicios del Hogar,5009.0
35404,4079,4916,M,59,1993-11-03,52,Usti nad Orlici,east Bohemia,QR,7362539,SIN_ESPECIFICAR,Sin Especificar,218.0
35405,4079,4916,M,59,1993-11-03,52,Usti nad Orlici,east Bohemia,ST,81205659,POJISTNE,Pago de Seguros,321.0
35409,4081,4918,M,30,1995-07-22,11,Praha - zapad,central Bohemia,YZ,22211885,UVER,Cuota de Prestamo,5746.0
35417,4088,4925,M,47,1996-03-01,45,Jicin,east Bohemia,UV,18712330,LEASING,Arrendamiento / Leasing,4236.0
35418,4088,4925,M,47,1996-03-01,45,Jicin,east Bohemia,YZ,76793396,SIPO,Servicios del Hogar,3315.0
35419,4088,4925,M,47,1996-03-01,45,Jicin,east Bohemia,KL,26589399,SIN_ESPECIFICAR,Sin Especificar,337.0
35420,4088,4925,M,47,1996-03-01,45,Jicin,east Bohemia,WX,65632182,POJISTNE,Pago de Seguros,3.0
35422,4091,4928,M,22,1997-08-04,9,Nymburk,central Bohemia,YZ,45072424,SIPO,Servicios del Hogar,4247.0
35423,4091,4928,M,22,1997-08-04,9,Nymburk,central Bohemia,ST,12956852,SIN_ESPECIFICAR,Sin Especificar,185.0
35424,4091,4928,M,22,1997-08-04,9,Nymburk,central Bohemia,CD,73299705,LEASING,Arrendamiento / Leasing,907.0
35433,4099,4937,F,38,1996-05-26,54,Brno - mesto,south Moravia,AB,31954735,SIPO,Servicios del Hogar,1926.0
35434,4099,4937,F,38,1996-05-26,54,Brno - mesto,south Moravia,IJ,40898221,SIN_ESPECIFICAR,Sin Especificar,403.0
35435,4099,4937,F,38,1996-05-26,54,Brno - mesto,south Moravia,QR,6660080,POJISTNE,Pago de Seguros,1298.0
35436,4099,4937,F,38,1996-05-26,54,Brno - mesto,south Moravia,GH,75250422,UVER,Cuota de Prestamo,872.0
35462,4116,4956,M,52,1997-10-05,6,Kutna Hora,central Bohemia,MN,92376952,UVER,Cuota de Prestamo,4200.0
35463,4116,4956,M,52,1997-10-05,6,Kutna Hora,central Bohemia,IJ,69320016,SIPO,Servicios del Hogar,14448.0
35472,4127,4968,M,60,1996-05-03,50,Svitavy,east Bohemia,CD,6366193,UVER,Cuota de Prestamo,4200.0
35473,4127,4968,M,60,1996-05-03,50,Svitavy,east Bohemia,QR,34589725,SIPO,Servicios del Hogar,11105.0
35474,4127,4968,M,60,1996-05-03,50,Svitavy,east Bohemia,GH,77216887,SIN_ESPECIFICAR,Sin Especificar,221.0
35475,4127,4968,M,60,1996-05-03,50,Svitavy,east Bohemia,QR,28738975,POJISTNE,Pago de Seguros,69.0
35478,4131,4974,F,36,1994-08-19,5,Kolin,central Bohemia,YZ,77345645,LEASING,Arrendamiento / Leasing,2520.0
35479,4131,4974,F,36,1994-08-19,5,Kolin,central Bohemia,OP,66005611,SIPO,Servicios del Hogar,974.0
35480,4131,4974,F,36,1994-08-19,5,Kolin,central Bohemia,UV,18379521,SIN_ESPECIFICAR,Sin Especificar,4696.0
35482,4134,4979,M,61,1993-03-03,7,Melnik,central Bohemia,OP,98212933,LEASING,Arrendamiento / Leasing,1171.0
35483,4134,4979,M,61,1993-03-03,7,Melnik,central Bohemia,WX,37454885,SIPO,Servicios del Hogar,5932.0
35493,4143,4992,F,26,1997-10-07,55,Brno - venkov,south Moravia,OP,86283540,LEASING,Arrendamiento / Leasing,1896.0
35494,4144,4993,F,25,1996-08-19,1,Hl.m. Praha,Prague,QR,13202494,UVER,Cuota de Prestamo,5916.0
35495,4144,4993,F,25,1996-08-19,1,Hl.m. Praha,Prague,WX,44854801,SIPO,Servicios del Hogar,8753.0
35503,4150,5002,F,21,1997-07-05,65,Znojmo,south Moravia,ST,41463971,SIPO,Servicios del Hogar,3006.0
35504,4150,5002,F,21,1997-07-05,65,Znojmo,south Moravia,WX,91151189,SIN_ESPECIFICAR,Sin Especificar,1669.0
35505,4150,5002,F,21,1997-07-05,65,Znojmo,south Moravia,QR,82856064,POJISTNE,Pago de Seguros,75.0
35506,4150,5002,F,21,1997-07-05,65,Znojmo,south Moravia,CD,57309913,LEASING,Arrendamiento / Leasing,1273.0
35532,4171,5028,M,22,1993-06-12,28,Plzen - sever,west Bohemia,WX,22916323,LEASING,Arrendamiento / Leasing,2612.0
35533,4171,5028,M,22,1993-06-12,28,Plzen - sever,west Bohemia,GH,90027188,SIPO,Servicios del Hogar,14336.0
35557,4186,5046,M,61,1996-08-25,1,Hl.m. Praha,Prague,EF,54694455,SIPO,Servicios del Hogar,7028.0
35558,4186,5046,M,61,1996-08-25,1,Hl.m. Praha,Prague,UV,72907602,LEASING,Arrendamiento / Leasing,894.0
35565,4190,5050,M,47,1995-10-04,62,Uherske Hradiste,south Moravia,QR,51522499,SIPO,Servicios del Hogar,2901.0
35566,4190,5050,M,47,1995-10-04,62,Uherske Hradiste,south Moravia,MN,24471074,SIN_ESPECIFICAR,Sin Especificar,1100.0
35567,4190,5050,M,47,1995-10-04,62,Uherske Hradiste,south Moravia,IJ,72617375,POJISTNE,Pago de Seguros,1242.0
35568,4190,5050,M,47,1995-10-04,62,Uherske Hradiste,south Moravia,QR,57476657,UVER,Cuota de Prestamo,6763.0
35639,4237,5107,F,51,1993-11-29,18,Pisek,south Bohemia,GH,65168309,LEASING,Arrendamiento / Leasing,1961.0
35649,4245,5117,M,23,1994-05-02,52,Usti nad Orlici,east Bohemia,CD,5514008,SIPO,Servicios del Hogar,4534.0
35650,4245,5117,M,23,1994-05-02,52,Usti nad Orlici,east Bohemia,OP,46815562,LEASING,Arrendamiento / Leasing,1663.0
35663,4253,5126,M,33,1996-01-16,43,Hradec Kralove,east Bohemia,UV,53549736,LEASING,Arrendamiento / Leasing,4125.0
35664,4253,5126,M,33,1996-01-16,43,Hradec Kralove,east Bohemia,WX,66295969,SIPO,Servicios del Hogar,7344.0
35668,4259,5133,F,39,1994-04-08,66,Zdar nad Sazavou,south Moravia,ST,4058731,UVER,Cuota de Prestamo,3318.0
35669,4259,5133,F,39,1994-04-08,66,Zdar nad Sazavou,south Moravia,CD,73520475,SIPO,Servicios del Hogar,9516.0
35670,4259,5133,F,39,1994-04-08,66,Zdar nad Sazavou,south Moravia,AB,40486842,SIN_ESPECIFICAR,Sin Especificar,2255.0
35671,4260,5134,F,31,1993-10-14,56,Breclav,south Moravia,EF,42941677,UVER,Cuota de Prestamo,4076.0
35672,4260,5134,F,31,1993-10-14,56,Breclav,south Moravia,OP,18079054,SIPO,Servicios del Hogar,12006.0
35680,4266,5141,F,45,1997-02-05,54,Brno - mesto,south Moravia,MN,21157777,SIPO,Servicios del Hogar,9098.0
35681,4266,5141,F,45,1997-02-05,54,Brno - mesto,south Moravia,QR,92455988,LEASING,Arrendamiento / Leasing,507.0
35683,4268,5143,M,25,1997-02-20,77,Vsetin,north Moravia,IJ,24499589,SIPO,Servicios del Hogar,6646.0
35684,4268,5143,M,25,1997-02-20,77,Vsetin,north Moravia,AB,28338015,UVER,Cuota de Prestamo,3499.0
35690,4273,5149,M,36,1996-03-11,15,Cesky Krumlov,south Bohemia,QR,39798104,LEASING,Arrendamiento / Leasing,2895.0
35691,4273,5149,M,36,1996-03-11,15,Cesky Krumlov,south Bohemia,UV,91834884,SIPO,Servicios del Hogar,9909.0
35695,4276,5152,F,23,1994-07-09,43,Hradec Kralove,east Bohemia,IJ,57985192,LEASING,Arrendamiento / Leasing,2895.0
35718,4293,5171,F,42,1996-02-04,64,Zlin,south Moravia,GH,89613037,UVER,Cuota de Prestamo,4561.0
35719,4293,5171,F,42,1996-02-04,64,Zlin,south Moravia,IJ,75312357,SIPO,Servicios del Hogar,4797.0
35737,4309,5189,F,37,1997-06-25,74,Ostrava - mesto,north Moravia,UV,97354483,UVER,Cuota de Prestamo,4825.0
35748,4318,5200,F,38,1993-04-13,33,Decin,north Bohemia,YZ,59831583,LEASING,Arrendamiento / Leasing,4610.0
35749,4318,5200,F,38,1993-04-13,33,Decin,north Bohemia,KL,13522321,SIPO,Servicios del Hogar,13396.0
35752,4320,5203,F,53,1996-07-23,61,Trebic,south Moravia,GH,15082747,UVER,Cuota de Prestamo,4280.0
35763,4330,5214,M,22,1995-07-05,47,Pardubice,east Bohemia,KL,9958225,LEASING,Arrendamiento / Leasing,4610.0
35764,4330,5214,M,22,1995-07-05,47,Pardubice,east Bohemia,CD,5012721,SIPO,Servicios del Hogar,4140.0
35765,4330,5214,M,22,1995-07-05,47,Pardubice,east Bohemia,OP,83009093,SIN_ESPECIFICAR,Sin Especificar,1786.0
